artist|song|youtube_key|spotify_key
Surfer Blood|Demon Dance|T99JYIq0Xtk|59LwZvfjcbHs90huzN7j1r
Sweet Apes, The|Flight|QWVJqaCQjXQ|
Sweets|Swagger|Dg7b8ICs8sE|1EuEdQyvpJKjx4ZMludjFH
Swimming|Triplebrie|8984PuPaj_w|2Bj27JqjCQuvmCBjsJ26Tb
Swiss, The|Elouisa|w9I1W2ILh2w|33ljHroCaIReVg7NTYEh4z
Swiss, The|Kiss To Kiss|pyynDHLimT4|4H4q2azOYtxYAAW6oFrcSg
THE BAMBOOS|JUMP MY TRAIN|nRrXK-hPlAQ|0vwXPW5Kr2gm5ZWgvuGVB4
TNGHT|Acrylics|Gm7XRkpkti4|3GV1T0k3QDPKdZgdQUWiZc
TV Colours|Beverly|fCk6XWn3j-s|1M8Xxu9v2RiWojip2XtS5T
Ta-ku|Wurkit|3VnStv_uZPw|
Ta-ku|I Miss You|BrdNo1UJID4|62xYhdnR0jYZE9iRU0Wv9e
Tales In Space|Shades|e1Iw8p2t4ng|5LDh2EbqHjr4BLkOrUGh2H
Tame Impala|Prototype {Like A Version}|I2CoBgo7vnY|
Taylor Swift|Sweeter Than Fiction|-QfAY4uzWDY|4XAIAeReBFx3365oLB0ZUt
Teeth  Tongue|Good Man|jCmQAk2Twz0|5J6z70QosV6ypJU4Exqxw8
Tegan and Sara|shock to your system|WSjUwKUjjLk|6X8cz4gsN2RMLP8wLALggA
Temples|Shelter Song|vs4i41cOv0s|35cLqDLNb6mN7NhBEhqYhZ
Temples|Mesmerise|F3FUJkxCK7g|0AktL4uRKKFziYNY1tV79L
Tensnake|58BPM {Ft. Fiora}|SV4BFdjjk3g|
Thao  The Get Down Stay Down|Human Heart||6wKstHewQihi350UIvTyQ0
Thao  The Get Down Stay Down|City|73RgDF_BoS8|7IlwIvrVCl8St9s0SmzKol
Thao  The Get Down Stay Down|We Don't Call|fMEa0ypZByA|2OwInYBPrE9pY91Qsfnh7M
Thao  The Get Down Stay Down|Move|-S-aQxOnUbU|4iddJl5FHexQNaNlxhuCFx
Thao  The Get Down Stay Down|The Feeling Kind|dIH6vCNJYss|7MmSme98ZR2XkMlcoEIBQm
Thao  The Get Down Stay Down|We The Common (For Valerie Bolden)|Np_aWvxc8vQ|3ZAAfOxNUS9YBgzfg8l6Bg
The 1975|Sex|UKIhXi-yiw8|67ispalOAo3jnZWYSTTfZk
The 1975|Sex (Album Version)|y6tq6Fzxq1k|
The 1975|Girls|QkubQCI4Fxo|5WSdMcWTKRdN1QYVJHJWxz
The Avalanches|Stalking to a Stranger (Planets Collide Remix)|O0yS0E8mDBg|3y1ifnPjuxxwXqhvkx0e2u
The Bamboos|Avenger|sVjgNC6QHyA|4dYPmWSOgbHwdP5MfGcOy6
The Black Lips|Veni Vidi Vici|6JyPU_mgqFs|
The Bloody Beetroots, P-Thugg|Please Baby|ApWWkikEKZg|2x794BETxzAWd4ZXYLesLL
The Bronx|Youth Wasted|ESxWWvbzlzc|7mT7rJAIJc2j3dsnlN4H72
The Cat Empire|Steal The Light|jluQyS4lFpY|0lt4M5mAqwfbav1KlPiFKr
The Cat Empire|Brighter Than Gold|QM_rIaUm7ac|5IiEry6nN4rFY2ONBrHatv
The Drums|Money|IqYgNiZdfh4|40zQljBVxuJ14mbTR5JLrU
The Growl|Cleaver Lever|yTX_Wi27PV8|4oKllYL2qk9iajDaX1u9e0
The Hics|Tangle|bOvZ3GHRce0|6CdkgSCHZONqHy1KgmobNY
The Hounds Homebound|Diamond People|WrNal3Ltd9s|5Z8voWGjylQfnajxkeTSpg
The Jezabels|Morgane de toi||68ah6JjbW7JL3glVTuTqqL
The John Steel Singers|MJ's On Fire Again||7eIDhxWQdGqyIc1gRZag5v
The Killers|Shot At The Night|X4YK-DEkvcw|7AZtv7mEE1jvZH6YOisyPa
The Love Junkies|Baby Come Home|oLyysUgwOVs|4XnyqYMa2z60icLaS5or2N
The Lumineers|Ho Hey|zvCBSSwgtg4|1jdNcAD8Ir58RlsdGjJJdx
The Naked And Famous|Hearts Like Ours|gqUJdcCjUIA|1eBTht68sEPetrGkM5HQiN
The National|I Need My Girl|C0xixWrzC7E|7rbCL7W893Zonbfnevku5s
The National|I Should Live in Salt|JK-EF9fAHIY|6gf7WF9nXNON9HdNtrdEDq
The National|This is the Last Time|-VVp-tKqFNY|6XW2rKHwNnX5qzk79Qis9w
The National|Sea of Love|yIWmRbHDhGw|7cmMZ45nWU8JtvdIzgXlli
The National|Fireproof|RZYvxI_YRSQ|64zdnlftDUEpPQbOut0sV2
The National|Graceless|Jpz_gUyImhw|20byjuLA86KfF9qjzxiwWG
The Neighbourhood|Sweater Weather|GCdwKhTtNNw|4pGqFOfzvfe6avb9kbZicC
The Paper Kites|Young|CF8PSGl-aIY|2BOof6lYrGfz6BojJ0aeJd
The Pigeon Detectives|Animal|yvNOKEUHEC4|5MpD4w1JTHkesmjn9I8Qo5
The Preatures|Is This How You Feel?|M8XmoroZ3zo|1pWk0C6396ZgRbgM2c00PH
The Sheiks|Tennessee||2sr5YQCrxLQFCjEWLS2hTs
The Shouting Matches|I Had a Real Good Lover|XST6RWpnyn4|1XMQ4v75bj65rHBCDwaBGc
The Smith Street Band|Don't Fuck With Our Dreams|c_S5Ztgkpj0|66L8V84XCjOpgjoLuI6GC7
The Smith Street Band|Young Drunk|QtS83iJM5ck|2IpbBtwrSmsugvmu4bdRjb
The Smith Street Band|Bigger Than Us|BmR_YnjKi3s|1JnuNuXa1EA2v4GY4rGmJI
The Smith Street Band|Ducks Fly Together|YD8mp5G0ja8|66L8V84XCjOpgjoLuI6GC7
The Strokes|Chances|JCFwEXhz334|718purgMpFb2Axhuz0Hbq1
The Vaccines|Melody Calling|iJPqJwdCXpw|0ATDqkKyQsGvWQoW1rVUxT
The Wombats|Your Body Is A Wepon|2Q74TyTUrTo|
The kite string tangle|Given the chance|6qBwQtTHu4g|4vZEMpNTGu9geEUfR4S5wi
Thee Oh Sees|Minotaur|aeD3-sdGf1c|5yqaXbNA13E3O3psU7sIHW
Thelma Plum|Around Here|ol6ZYjcKThI|6vsDBFDyrIzk11h2eCHpmS
Thelma Plum|Dollar|GWfjEUAndtU|0b4VgcFqpvIXbdYje8F4DK
Them Bruins|Outrun The Future|THDP05f8yTQ|6JQ18UXqJyuOHHekRvG4Se
Them Swoops|Too Fast For Love|4BSe7AaMP5Y|232UXGaaBKQqNL8FZAP6nq
These New Puritans|Fragment Two|ftvICVWLBKY|3uz17vTYXwZeAu9drS7wp4
Thief|Broken Boy|1rJFQ-d1FCg|0tAixerjp2Rv8fNWHWa5xt
Thumpers|Sound Of Screams|qD7rK8-P1DQ|18UuoYi3eNyAHOVLD8rPCG
Thundamentals|Smiles Don't Lie|MU6lQGbr_SU|6RvfGyK6YunpXdeST3e5Cp
Thundercat|Heartbreaks + Setbacks|PqL5vSFFwxw|
Thy Art Is Murder|Reign Of Darkness|47Plg93oJ1M|1ZzC86R3PE8fEbZpLXxenI
Tigertown|What You Came Here For|Jheg_YgKbug|6my7EClF9i7qrKUkeuOmfW
Tijuana Cartel|Candy|xkjzxvplkjA|
Tincture|Tryst {Ft. Hazel Brown}|6fXhY7eE42A|
Tkay Maidza|Brontosaurus {Ft. Badcop}|vV9lX9fQubY|
Tom Balard|Same Love (Doggy Style)|cbT7lEHFDGw|
Tom Lark|Go Get A Job|c5OlCNTgXug|16LypIl41gwE0Ij6pSIKrB
Tongue, The|Champion Sound {Ft. Blak Twang}||
Tonight Alive|The Fire|uZa9IXz5sk4|5xpuuWMo1qmUl31gvg7oOt
Tonight Alive|No Different|7MCrkHAu9IU|3ROWAHp8A2vNQHoAH7Aqx8
Tonight alive|Lonely girl|yrkfkwzChoM|2FA804xW27h7BGH9zrpdB1
Toro Y Moi|Rose Quartz|8ID1plssS4s|6b7z3keZ5gDJ2zBnyrke9P
Toro Y Moi|Harm in Change|fkChlomnsG4|7EXPDw2u3hJLfw7NKYIoD3
Toro Y Moi|Say That|gGmfOsdla2Y|1tH0Xwni0oJe4DI6O7naRW
Touch Sensitive|Pizza Guy|1uXrXTSASK0|6iIaN6fxRYfqcWrqJlobb6
Touché Amoré|To Write Content|jFwIHnbOyrg|5x0Jn9gZDKu0IO6pXaQrKr
Tourism|A Song For You (Once Beaten Black And Blue)|wuNrp1vwF20|
Toy|Endlessly|o1Yre4Gmb-E|7anReE1tJqbxs1MoGbHWTE
Tree|Karma Police|K3jE0sr_wbM|6LrTnjQtFBYM0cGa8sKXnp
Trentemoller|Never Stop Running {Ft. Jonny Pierce}|JrDLxVfWEjY|
Trouble With Templeton, The|You Are New|QBruW1DCs38|4xKI83PKZK2U5vRY7I6O0F
Trouble With Templeton, The|Like A Kid|RXmxsQJXNbM|0zuCATR6V2REcZToUUhe9y
Trouble With Templeton, The|The District Sleeps Alone Tonight {Like A Version}|56-jrpuZLnM|
Tuka|I'm Into You {Like A Version}|5qFgadVAw5w|
Tully On Tully|Stay (feat. Hayden Calnin)|eQgZPZXEnkA|3XBzQxzQwepL8CPi3SnaPD
Tully on Tully ft Hayden Calnin|Stay|eQgZPZXEnkA|
Tv On The Radio|Mercy|P0Ji2sxk0Uc|2JKApe0I2Kwk7mOXZQKPTm
Twin Shadow|Old Love / New Love|JFiDnErxU_A|6e1rpOJQIXivYKXOBLoAn2
Two Door Cinema Club|Undercover Martyn|LLK4oaXUuLg|64J0b5VYLkxGbnDTOEua4Z
Two Door Cinema Club|Changing Of The Seasons|ovnCXhogusc|6SlZp9UeLRIuw92j96dcjU
Two Fingers|Jake Bugg|J9XwFecNXyU|4BD4jIwUWV1pfs27lbEd0M
Tycho|Awake|VZBrZV3nHAA|7pNF2GWqC6eDdtztWVdCFC
Tyler Touche|Heart In Motion|OJnjXy5jSrg|583SSYi7tecDwd7uGnFkxb
Tyler, The Creator|Ifhy {Ft. Pharrell}|3lDqMx4rmFU|
U2|Ordinary Love|XC3ahd6Di3M|7kCrYUDtWsPldohOKPTKPL
Under Scarlet Skies|Sanctuary|5zNYpNVe-HQ|
Unknown Mortal Orchestra|Ffunny Ffrends|c-36lCKovBg|11Z8WMf8jQWN9vsUDw3vNf
Unknown Mortal Orchestra|So Good At Being In Trouble|PERf5un2nC0|6BhIfXFnwUWMl2sqbTMjqP
Unknown Mortal orchestra|Secret Xtians|U1QZbtoPuUI|1GKfmPxpFevnwZWrlUy3EQ
Vaccines, The|Melody Calling|iJPqJwdCXpw|0ATDqkKyQsGvWQoW1rVUxT
Vampire Weekend|Obvious Bicycle|ANznirklths|2gKZXeCTkQjblUQgnKF7Ow
Vampire Weekend|Hudson|H-o3RYugsfU|5eAjH216cLRo2rotXPTl3S
Vampire Weekend|Everlasting Arms|q6FjwUwJup0|5WbmgRh4WP3dfmcrPUDY4O
Vampire Weekend|Worship You|-wpvnEH0-78|5y02IcERVgEUItFLeeZDz6
Vampire Weekend|Finger Back|2oPbpPIG_mQ|5OLQo8LBsfh0LszlsyWlzL
Vampire Weekend|Step|_mDxcDjg9P4|78J9MBkAoqfvyeEpQKJDzD
Vampire Weekend|Don't Lie|25Zmyh1PbW4|2H6rj2XaBUJnag8iS2uKCt
Vampire Weekend|Diane Young|oG6lTQNW04I|104pmtTQOlmW8Zt2BipGKH
Vampire Weekend|Unbelievers|oIcjA5ykloI|7psPPGwhFzP3pyOcb3ivcT
Vampire Weekend|Hannah Hunt|lJCIhDQkqTQ|3t87C08isN6yw2DnWOorLm
Vance Joy|Rolling In The Deep {Like A Version}|XnRhPH5O5jA|
Vance Joy|Riptide|uJ_1HMAGb4k|1KqlVt63Q4bl1VdSlymr5C
Vance Joy|Play With Fire|oGxT7A4LLz8|4Zjk8vJYhXhFOCIytbuq41
Vancouver Sleep Clinic|Vapour|GX1xm95htPo|0l3mYbtGwWHKg0tZTmjLwF
Vancouver Sleep Clinic|Collapse|MaQVnpzm4Wc|1CFDT51pREUF77ATcvharZ
Villagers|Passing A Message|VGdS-AH6K8o|3PC1IM2Ie2fiD15F46XBJK
Villagers|Nothing Arrived|iDEzRraYgA8|4JKHACLkotsxdKNF9vJYOS
Villagers|My Lighthouse|oDPMn6RWCDk|6Faknw08BA4mCeKNOMQisX
Villagers|Earthly Pleasure|4uSTkb3s5Xs|5UVHyU7iif8DICTIFBMFyD
Villagers|Judgement Call|1GO_yDgTAzs|3AgB9kLDI2PqqFUMcrNJoA
Villagers|The Bell|x2bzaH_wPhk|2zJTpqGLYeRDMFlUpUK3LD
Violent Soho|In The Aisle|QRMFNDgMq-U|7ooWvkwwcl9Cu2wQy01nt7
Violent Soho|Dope Calypso|J6LM-5-oC-k|6T0W2rBCTfiAVO36xzTDha
Violent Soho|Covered In Chrome|RN9NC4iQcsA|0dnS4Q4eLsxb8y2PKg32Ac
Vista Chino|Dragona Dragona|x7kUwTk2vfk|3fdzzggZaLOz7SRpoHRAo2
Volcano Choir|Byegone|_MqA0a5iw5k|4Jpy9tZRmbmpbMSWIRlDyR
Volcano Choir|Acetate|OPrtMyVelVs|2m7JL8ZDTFkRu1ZjH6ImT6
Volcano Choir|Comrade|Vvp305B9FoQ|2wccmhFS4ZdhJIOAyRxe9k
Vondelpark|Quest|GukSWwq4sMo|6sHgfuaBo6kSyIArNsfQhv
Vydamo|One Way Trigger {Like A Version}|1GkZhXcWm_A|
Vydamo|Hurricane|cVBHesw3n48|6jZovY44vRF8ukItJm2HRQ
Warpaint|Love Is To Die|OnuFYYJHaY0|5RVwF7aiOtAqoRhcQ7u1g0
Washed Out|It All Feels Right|qJILRWBKnQ4|3FCmZ3ONp13Wn083Fl2K3H
Wave Racer|Rock U Tonite|_FD5u2TO-f8|4ugZTj3GPiFIFQfBm5U4JT
Wavves|Afraid of Heights|YQSxRisWN24|2bRDqUlW4ZsXkbxreMKZul
Wavves|Demon To Lean On|lG8HCFQa3OQ|2bRDqUlW4ZsXkbxreMKZul
Wavves|Sail To The Sun|lfPNbZB6PvM|7ap3g4LDEdfaJrwE672OIv
Waxahatchee|Coast To Coast|HHivBJoFa_0|2AZ1mwhVXqEim3JuxPCgeQ
Way Of The Eagle|Rattlesnake {Ft. Dan Sultan}|kqSlR9gSFrw|
We Are Scientists|Return The Favor|p6yJ0_TvZDU|1BBM0fDYiASx7M5LtjigDf
Wet|Dreams|XNP72hoCsps|0rY0XhMCNF1oaYJYbrN2fn
What So Not|High You Are|B2m_WnXjqnM|7xtDbIcvKaFDRnS02wM1wr
What So Not|Jaguar|x0tqBcCuNa0|0QcwSZWxpePBVSCbfIJUz6
What So Not|Touched|OVEkLrRvqWM|
When We Were Small|Untied|YKeQIqm_qj4|
White Denim|At Night In Dreams|ZOJbPpdP84k|6ZeOVOdxz0Sf0o9yf6imUX
White Lies|Getting Even|6ob6Eps2Jvw|1UV2hmJ7FMvd2vttYD6f84
White Lies|Big TV|-ginZHdA_f8|5KXF3MsXI7RK0Ytpk4VKWj
Wil Wagner|Laika|MmBC7qW1WpA|5ps4rsQBFa4h0FbFYOcy3J
Wilkinson|Afterglow {Ft. Becky Hill}|I9QGpHScGug|
Will Sparks|Ah yeah|2T2IUkSC_1A|0dPnZQawNbLeZwDjPw9poS
Will Sparks  Joel Fletcher|bring It Back|6UaLDogobUQ|2G6tdqJX0OZEyJ1bv0wsp5
Willow Beats|Alchemy|5Lk1Fpw1bfc|
Willow Beats|Blue|IsqZJsui1hE|
Wintercoats|Halogen Moon|cvgcHlhXCaA|1L8NmFhnfw7PXWUOgekExH
Wolf  Cub|I Need More|eIefgfcO7v8|4J6FO1szMKLMrip6QVerX4
Wolf  Cub|I Would Die 4 U {Like A Version}||
Wolf  Cub|Salao|fUZldi2NJhw|5y9eZ9MqHSUXHxgpSw3e2G
Wolf Alice|She|GpnGp7N4tfU|5EbEw4G418G3867YGxElwS
Wolf Alice|Bros|oX7JkdyTHBw|0rbtiwy6boevh8WTnKCEZX
Wombats, The|Your Body Is A Weapon|2Q74TyTUrTo|1TPJHyNSMsZiljGnyYscXw
Wooden Shjips|Back To Land|HiBn47-oBck|6ylxuxxLEcbZKtVTf0Feg2
Wordlife|Breakthrough|RJ7CxHvtZLQ|48FfOo3sOGxHuqKq6WX3hv
World's End Press|Reformation Age|gVJTxZoWKgo|5OQzOurvKXHURMnkQ5gVq5
World's End Press|That Was A Loving House|ypfrja3EElg|3CidJafPgvvMaS30dZ6uEX
World's End Press|To Send Our Love|vggs5PGFK3w|2v9kp5qI1csIMGR1DNAoRJ
World's End Press|Drag Me Home|61K4PwjqsSQ|6wE6d61R9XlEf4v0OPUc8k
World's End Press|Deadbeat Sweetheart|VzigWxltMzI|0JtUacm0tk8NEb9OXBRX2E
World's End Press|Elephant {Like A Version}|dKY0JIsjShs|
World's End Press|My Salvation||6Hug05Vr5pHgm9WIcxypty
Worriers, The|Little Lucy|fAlRfcJCLlw|
Yacht|Second Summer|Z4kyMhIvL_Y|34aFfr3YzvjRnrrgCZpS5g
Yeah Yeah Yeahs|Mosquito|3dx8aLDJrAY|2pQZ9g4vaFNXO42kMe8e3w
Yeah Yeah Yeahs|Despair|Cvrjn_pF9tY|79zhandwZPrlTWemEpIgxy
Yeah Yeah Yeahs|Always|-CFsLb8ZBD0|5TBbC5N5grlD6c1wdBhyIC
Yeah Yeah Yeahs|Slave|rPtna3Thvzc|3KDNP1qeCGZRlExpJUPlzi
Yeah Yeah Yeahs|Buried Alive {Ft. Dr Octagon}|4I-CVWwWwgg|
Yeah Yeah Yeahs|Sacrilege|jmRI3Ew4BvA|2pQZ9g4vaFNXO42kMe8e3w
Yeo|Girl|np7eJ94gD_c|7DEm7NWiyITJUrtmU0pvDO
Yesyou|So Much To Give|OXRgGnHREUg|69qLvQVi9L1pU1MtbYTBVW
You Am I|Super Rich Kids {Like A Version}|dfsPzmJAiK8|
Young Lions|Prison Pains |E9p5LMzZH6s|7I5ZFA2jshO5ngKL17oYeb
Yuck|Middle Sea|-VnRrIVQMaY|0acPUgxVBEZcIq1tNxQZOi
Zeahorse|Pool|zvSSpYH-BP4|5Fj2EapKcXa9CAG7q8deQe
Zebra Zap|Some Said||
