artist|song|youtube_key|spotify_key|jjj_preview
BLY|Superfluid|wphCgJ-FV-A||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/649983b72b7fea5588f58638e308a1e1.mp3
BOO SEEKA|Deception Bay|VXMs65SCFg8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b5ba12a73c675ac2243168d469fc65d2.mp3
BOO SEEKA|Kingdom Leader|XVATJYQuje4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0874f219370b989d88c5dd3a6485ed81.mp3
BOO SEEKA|Pilgrim {triple j Like A Version}|57f3wCH1ewM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/93396137f3e3e175c4f0b1ad9a932965.mp3
BOO SEEKA|Fool|B580Xu1wyDE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/71cd8fa79652d218925023fcd4608dc5.mp3
BOOTS|Aquaria {Ft. Deradoorian}|YrEc0JUhFpA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/da52b2f3572b26bccd9925c8f63711f5.mp3
BOOTS|C.U.R.E.|MPkLz2quNOw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/50f2ed7d1b485b3ce1367bbf19821f72.mp3
BOOTS|I Run Roulette|QHxZD6APWqg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/467d3ec6658581250c1f3cc418f1d1b8.mp3
BORNS|Electric Love|RYr96YYEaZY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ecff324ce6bb3056c07f3cfbb0a01d8f.mp3
BOYSETSFIRE|One Match|urxJOxw8rXs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0cf02d307a3e46ff681a2230a3c0e8d6.mp3
BUOY|Don't Want To See You|iPI-bjSadLQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/78e40376e6b95c1900681cd2f6d5721e.mp3
BUOY|Close/Open|ltJwvbU-LFc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1e32ae44bc619da7543c47a2b8d744f0.mp3
BUOY|Took Me Up|nfQU1fPkiuA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a1e7dd659771f15f0ec3f4d05fd8678b.mp3
Baauer|GoGo!|9uhb83oo9_I||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3e8af5eec1e317bb64f9e39f362cd784.mp3
Baauer|Promises {Ft. Fetty Wap & Dubbel Dutch}|W_r0rp9DGIg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a9803d1add9ec52b9d2b6155c8fb9c4b.mp3
Babaganouj|Hit Song|dSyT-bFviTg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a0f3124f48ac5ea523f4af72823519a0.mp3
Babaganouj|Can't Stop|Ulg_eJK_49E||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d3a6f2a8774b639bb7af33c9a3e26a68.mp3
Babe Rainbow, The|Ashmay And Dr Lovewisdom|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/729df3abfbaf5fa4b7bdfdba00888924.mp3
Babe Rainbow, The|Aloe Vera|3ZleTpVW5q4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9f0c1fa0eafbf4380d6f6700ee6a9131.mp3
Bachelor Pad|Ever Get The Feeling?|vPlPy9WbVV4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6c5e63ea39a7312cc94d64de148c9809.mp3
Back Back Forward Punch|No Answer|2vqv6DyFt5g||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c198c7fe9e5d8726eb5e0f41d3eeff49.mp3
Bad Decisions|ALLDAY|FfV2g4PWRFs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4849dd171d72fdcd6a3a4f58bf266171.mp3
Bad Pony|Michael Moore|bAxu1dcA81A||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3826c699fd66df2ec6c2c705700f4809.mp3
Bad Pony|Down To You|RbHXCgAsJv8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5f5f6c2d1e9069b36b9aa5b8b3cf6a98.mp3
Bad//Dreems|Hiding To Nothing|P35nX4ULTBs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/19ccc37ef8ee8bb7a31a372519a4127b.mp3
Bad//Dreems|Bogan Pride|UoRTcEog5lk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/03e4c9cbd11ad79489f8a76eb85ab68f.mp3
Bad//Dreems|Can't Feel My Face {triple j Like A Version}|Hz8k6iHSgEc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7e56cdd0535ef3626884e6d1a8ab44c2.mp3
Bad//Dreems|Cuffed And Collared|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2f2c6660ae8a175b7167465d1e34e3d2.mp3
Bad//Dreems|New Boys|CVv5FQemVE4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b8764296ed0edc15a124e46c2911852a.mp3
Bad//Dreems|Naden|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d1e5b3a2534eff8335c46386709ce19b.mp3
Bag Raiders|Vapour Trails|y41Q4M7SGzU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/cdfca6a2a1351ad0460877c7a7ece721.mp3
Baio|Sister Of Pearl|xzMmep2KFYE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/95db3f4a5ace069464279dc456b0ddd4.mp3
Baio|Brainwash yyrr Face|cnjlofyAfUo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c7424451179ec4efca6420587375d91e.mp3
Balthazar|Then What|Ac7L5DGV_DA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8cb19a7c69d55538471e8ef6446d3364.mp3
Banff|The Great Unknown|UlRUq7S1q04||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d19800d2ace900f1e55e467a5e403682.mp3
Banff|All Again|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1d608b23bc15df9ffa894dc6e689acb6.mp3
Banks|Better|uOsGx25HvmI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1b4a1e5604651125bf11f9ca85bc3e14.mp3
Banoffee|Body Suit|w1zAdYWTCZM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d574ceb0066a900a2b44ebb7fda255ec.mp3
Banoffee|With Her|4g7ufkfDMUI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5f351d55d7a7db7d73affd51d21929f5.mp3
Bare Bones|White Knuckles Black Tar|J1FITioS6f8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3daf17c1817f3d4d6fe61346dd736c40.mp3
Baro|Bears {Ft. Venus Court}|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0f87f2c1401e8b350027a09c0eb41c67.mp3
Baroness|Shock Me|hS5osAdTnm0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0ee87d8f9159d7005c890d94e5e440cd.mp3
Baroness|Chlorine & Wine|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/13cdea40bfc1a2c1b3083139319a2be6.mp3
Basenji|About You {Ft. Oscar Key Sung}|UgeHExd3Eqc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c48c985473b07f5181114427d439eb8e.mp3
Basenji|Can't Get Enough|pGumco7EIXI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/fb0492f15efa9133fe8ccdfc577f593d.mp3
Basenji|Petals {Ft. Scenic}|kW7g0NCKssQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ee44d48c2dc9fd2a1f92269c66360505.mp3
Batpiss|Spiritually Challenged|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/83bcff5e533d62d083e8d5a4a9568c10.mp3
Battlehounds|Visions|ZWb4Im4SQRw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/31a569b7899f62cfc708242096c260c1.mp3
Battles|FF Bada|5t0ZDSVefGw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/db90f86107aa4283bbfa6153292c61dd.mp3
Battleships|In Time|5oOUKXMTpn0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/46c946a7a32ef01d42c3bea755507d50.mp3
Beach Baby|Limousine|LWlxEURsgjY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/03e9f64208113f7b50c65f1d6f4b95df.mp3
Beach House|All Your Yeahs|RjeFDNcno14||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/695d2c0c1fddd677b0df66ec92ca8d55.mp3
Beach House|Sparks|n5kpLXfwVTc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/439659718e124d90b92685b2c687ca98.mp3
Beach House|Wildflower|ijnrCaEHHK0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/221c633cbbeb71e6be8e62e3be5c6c4d.mp3
Beach Slang|Ride The Wild Haze|e3VGgWYtM70||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7d111208f0b979c6d191ca99e4ffdf63.mp3
Beach Slang|Bad Art & Weirdo Ideas|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7eb19d71cf3b24bdb75808d212225ddc.mp3
Beach Slang|Hard Luck Kid|h11zLZO_2s0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0199054426bd6b0155cf0b7e052cb940.mp3
Beach Slang|Noisy Heaven|hWWXc9NnFDI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1bff5f67acc7603252bf80eb95825aeb.mp3
Beat Connection|Illusion|XfBKz5Wle_o||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/aae62a281be981e0034ec7bf366b1be5.mp3
Bec Sandridge|In The Fog, In The Flame|jDYN_o5XHiY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e86ac86b0a2459eedbda306400afae19.mp3
Beck|Dreams|oTM3YPTYNo0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/04b651ed64910911274a8efb0fdb2e75.mp3
Behaviors|Don't Fight It|oA0zWciNAMs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/07114d7758e405bb2ecf9d39c1ba5858.mp3
Belle & Sebastian|Ever Had A Little Faith?|c5zsQT97PyY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4118ce8caa2ce6294a4aedd79f50aa9d.mp3
Belle & Sebastian|Enter Sylvia Plath|HRvBAzfK0Yo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1750fd0d91f633e91edb873ffeb7274a.mp3
Belle Haven|The Looking Glass|4LigELrz1EE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/413fe05fb5a6afa5a5f7bae906d91033.mp3
Belligerents, The|Praise You {triple j Like A Version}|VwW7Sox-iko||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3f55da0aefc5e9c6d4b1ccd0ba10169b.mp3
Belligerents, The|Looking At You|kU6wPIhAlMQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/04b96036c28c76725d1790ded79ac7ea.mp3
Belligerents, The|Voices|O_iT8TdE7lU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/53ef23e4897b2479ce5062377f28cbcc.mp3
Belu|Twenty Something|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/edcb51059941ca1c187eff5ec68c3ada.mp3
Ben Browning|Friends Of Mine|Yyhg0_KjL5A||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e4de264e787adbbbfa2b5df1ba46544b.mp3
Ben Browning|Make It Easy|92BxS_jzi1s||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/76d5f3cdbb89f1183e237e5b3d436961.mp3
Ben Folds|Capable Of Anything|OJttpMjPClA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a1e5bc6954c741682d4d38d0345596ca.mp3
Ben Khan|1000|sgcQHfoxoag||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ade0e11c5b56540f68d0767d82485a61.mp3
Ben Mason|Help The Best Things Grow|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/000105eb3e4275a9c432589a819ab20f.mp3
Ben Salter|Bones Under The Dunes|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/24ceab274d244f5e88a6dffeeb06b4c4.mp3
Ben Salter|The Translator|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9763addf14baed82e5533c60480bc30c.mp3
Ben Wright Smith|No One|eGG9Ny3u5zM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e8743d668dc2a5790296ea35e98d3f68.mp3
Ben Wright Smith|Born Yawning|sIrsTabQpA0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/bb3378463bc584298cba333226342657.mp3
Beneb|Burning|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/34a263b0f929298f140d0efc30df1aeb.mp3
Bennies, The|(He'll Never Be An) Ol' Man River {triple j Like A Version}|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b3de55cd4fd9c883c6ba5b3373af5e8d.mp3
Bennies, The|Party Machine|HHO_NaZbKCU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0643c39c8e20008ebce4915a259ff28d.mp3
Benson|Hollow {Ft. Thom Crawford}|wZrv7xRGkhU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ff0318950d2f3b0a510ee722f804dfdc.mp3
Besnard Lakes, The|Golden Lion|hViKyGsPEQI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/dce17ce0c9b9449ecbc0890968ebbdad.mp3
Best Coast|Wasted Time|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6c4e6e800fc63dd63d8b8d3935545a1c.mp3
Best Coast|Fine Without You|6TarntG0GvY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9adfb8ba4c508c8d55ee7e559cfc248c.mp3
Best Coast|Feeling Ok|vOhLbA-B-bE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/769062760f71a6c037a98de0dc022107.mp3
Best Coast|Fading Fast|JjoYe4ZG90o||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c0b752b570350edb2eabd5fec79fd69a.mp3
Best Coast|California Nights|7U5LWokfRHY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a73ec82d80c21c812035fffb46ad15d9.mp3
Best Coast|Heaven Sent|wLgHKHw2ZnY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e3d0b10ab8c36f000b50ecb256c9f397.mp3
Best Coast|When Will I Change|TKg2F43tyv0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c7ed0add05e28e0498826918c79d5f55.mp3
Best Coast|In My Eyes|7MDWtSf_AI4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d67a9afff5e665a1a509e5fbeb73a813.mp3
Best Friends|Fake Spit|yRysy7XZ1eQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b2b40eb8ebe2552dd11369f3db001f9a.mp3
Between The Buried And Me|Memory Palace|CEpu2keRMwI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/75b64d2c9b3dbccc03b2316c982617e1.mp3
Bibio|Petals|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4cabcda265bcf4e17b16d38c3724162e.mp3
Big Grams|Fell In The Sun|HM0qq_WtH7U||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ec73a2d501cc3e0b9ffdeff5c756212c.mp3
Big K.R.I.T.|86|K7h7hRLgT5E||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d24bf77236082e241e36eb5dc7da010a.mp3
Big Scary|Organism|nrzBU2_vKQA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c25b9481c5018dbe9e2f4824a3e0994d.mp3
Big Sean|Blessings {Ft. Drake & Kanye West}|M6t47RI4bns||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7b9d590d19e36a2ace1aa8f7ac4e94cb.mp3
Big Smoke|Lately|bdXc_QJW-Eg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/06231826406ba492d99a6347348cf3af.mp3
Big Strong Brute|Oh Me Oh My|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7a514fa4a9a6d05b8d11ee8ab4664e45.mp3
Big White|You Know I Love You|tV5qPqYjfVk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/aa22853b186e46db809d3fd3a3ae6e27.mp3
Big White|Dinosaur City|c0JaLlNSj9Y||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f15f5a83de0424aeb6c837685a4194e0.mp3
Billy Fox|You|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a1414efd781d6c64e500461bee6ac58f.mp3
Billy Fox|Lights|KI3ZK0MPVZ0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/56645758a19ec72f71fac63a651b04cd.mp3
Birds Of Tokyo|Anchor|GLnxD1cFkoM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/333d199cc8e2643119221b38c317d821.mp3
Birds Of Tokyo|I'd Go With You Anywhere|uM5_t7sQceE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/107030c2b116796addad4be2c0532810.mp3
Bjork|Lionsong|MWHpoJT3qK4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6e97abd780bedaed5270905a6e26d1a6.mp3
Bjork|Stonemilker|gQEyezu7G20||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2383dbfac73c976d9dbdc04036d1ff33.mp3
Bjork|Quicksand|uR5-3M9msLI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/48f20b673f3f854e319152dd3349f7fd.mp3
Black Queen, The|The End Where We Start|L7gqlB0FW8k||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/70b1660287b021dd3eefc06e7bf83e70.mp3
Black Vanilla|Slug|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/46c37ea11f780a5607e50ba4605a461a.mp3
Blackalicious|The Blow Up|XDDbD9GmcHM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a07bcbfb53ac409285a1317ccdd0a5b4.mp3
Blackalicious|Blacka|jpa-czMLAWQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/38efbb682ba89eabb83138b54d9d8fcb.mp3
Blaenovon|Hell Is My Head|Lxi_s1j3_l8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3c2ecd5766aa9ad2f788fc6fed58806a.mp3
Blanck Mass|Dead Format|QXRJ3V7kFL4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e5283365f296dc237942ef564dc8a05f.mp3
Blank Realm|Palace Of Love|wb6RTwfe_N4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/aabbc52ac3ef3df5382df41fa1f83ec3.mp3
Blank Realm|River Of Longing|w8ZmJ18IV6Q||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4368faa80e0953fad892348a031d0356.mp3
Blank Realm|No Views|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7c8644487d29e4d908c002f83ce9660a.mp3
Bloc Party|The Love Within|Ta2g5AcA4aU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9a2266830e9ad0dafdb17ad403fd5ead.mp3
Blonde Tongues|Hey Good Lookin'|Ws4908LsEAo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4c1b40079027a15dd558d5bc784e23dd.mp3
Bluejuice|End Of The Road {triple j Like A Version}|h0W8tRdtTlM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7eba288711c89042c6299960cdc13138.mp3
Blur|Lonesome Street|oo55vzpL85w||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ed2f1e221eab7f66edfc9446e24011cb.mp3
Blur|Go Out|Sp1ks7PTzng||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/cfbd77864619a17ac3070a951a3f8b28.mp3
Blur|I Broadcast|VtS9_0d8Xa4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/112c858c9ff81e6d2fe25af8c8468d6c.mp3
Blur|There Are Too Many Of Us|UQQObIQ63T0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b2fbdd69ccf8a73de062c53ee6e97991.mp3
Boats|Spider's Soul|1rVTLqcsRPE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b3647f7c509c3f5ae076a4d9a5f533d1.mp3
Boats|Shallows|ctfs-l3Wt-g||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/aba8b2737806ec3b0f7e5ad4c8c02a72.mp3
Bob Moses|Talk|H-sh_QINQ7g||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/27d1a383c68b799d7db5c89ae8c8610b.mp3
Bob Moses|Before I Fall|3B3ts3EipiQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a72adc422eb508fccbd628e24ce98095.mp3
Bob Moses|Tearing Me Up|zq2nxP11kME||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d5b6ea2c0b952cb73d79d04a4d8c05ef.mp3
Bobby Alu|Step|6JN-CjJH_E0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d89afd64b4dc932132a17a11df60f129.mp3
Bobby Alu|My Style|c3TcDGuYD_I||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/55b7dad46a328a8111f3fce56b913d90.mp3
Bobby Boomerang|Where Am I?|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/71bbf3ae91c674b378257d6cc1b35c55.mp3
Bohicas, The|To Die For|RGpPA116tsg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0bfed6a668422aeddb12c8b74785c12f.mp3
Bohicas, The|The Making Of|OykMsBrBbYw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/85fcd066673d547315d39658729a42d7.mp3
Bon Voyage|Booshie|57c7A6clRBU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f3a648ee32780592d5ce809953b9f043.mp3
Bonjah|Burn|CKezLnD49xA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/81baf3d059b5b1d7d402f26a45372ca0.mp3
Booka Shade|Line Of Fire {Ft. Karin Park}|uGHKSBKLiFc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/59ef52afe8cb886276c5d17b157c1e88.mp3
Bootleg Rascal|Coming Home|R5W-ovDCfxo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e9e9104aa3118cdc973200d2a310bae6.mp3
Bootleg Rascal|Asleep In The Machine|JrpxWaFDmPk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8caa55bcac213d295790c01d59f722a9.mp3
Bootleg Rascal|Holding On|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4692c360a508ae923b0291808fcd3f98.mp3
Born Joy Dead|Stones In My Shoe|e37ftc_dDJo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/270114cbd7333bac8db916bee903bc9a.mp3
Born Joy Dead|Chains On You|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5fe2232313e22f22c37786fd1de2bd0f.mp3
Born Lion|None Of The Above|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/01102aed5dd73e6026d572a60f8705e8.mp3
Born Lion|Good Dogs Play Dead|0CnK3hlBCjE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c24d00f31eabdef1fc54c6433411118d.mp3
Born Lion|Break The Curse|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/84d4faf35abd428fd62289691c024bfa.mp3
Bow And Arrow|Midnight|40AmF2kL19g||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/148cc358bd4f882cbb2bd6ea8aa93c18.mp3
Boxed In|No Joke|IfMunSxLVu0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5a1b4dfd6b1fbab041c3f5db8df834c4.mp3
Boy & Bear|Walk The Wire|EapikNusv58||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9567fc3b5a75bb75c325c826d7e1b65f.mp3
Boy & Bear|Hollow Ground|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/418ce6e19ec147b86f3f359a75a7ba00.mp3
Boy & Bear|Breakdown Slow|GdqcykbEEk8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/02866e0db12f6c075627cc165881c911.mp3
Boy & Bear|A Thousand Faces|FL0IWaSgLjc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e850690d6623bc486a58c82591ce2ceb.mp3
Boy & Bear|Where'd You Go|_jPKVDIDuDw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0d476374215eb7bb77f65c93041c7b7b.mp3
Boy & Bear|Limit Of Love|1pDjHs-RnuU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/357212dcb83c9b09acd0943aec7cea7d.mp3
Braids|Sore Eyes|pdve5XXIxAQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/cb7df8c5c9fe32f7be5ed94b7e0d5818.mp3
Branko|Eventually {Ft. Alex Rita & Bison}|jaXfuM65Vg4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7be5fce30fedcca48022eddde22f2125.mp3
Branko|Let Me Go {Ft. Nonku Phiri & Mr. Carmack}|5oUOFwejRoM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/aff6f0761f7c8e0c90167cae803cb10f.mp3
Brawlers|Drink & Dial|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/11d2397b3e3e723069525e7ae68cdc6b.mp3
Break Even|Young and Bright|_pvsxUTMLRQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/dd11f696919b718132b928b6b3d56587.mp3
Bree Tranter|More Sex And Love|ypY8un2lHQQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/26e8c22fdda952acef69524df68484bf.mp3
Brendan Maclean|Techtonic|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8f69f1c33dd1f8fdb3797af8d980985f.mp3
Brian Campeau|How We Knew|MzIoLRscgok||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/bcc623ec716dda8b4f7c59058ac63458.mp3
Bricc Baby Shitro|Piano Cracc {Prod. Brodinski}|G_Mqz5lVTio||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2b7f5b1cefe1b2428301dee15b3a714c.mp3
Briggs|The Children Came Back {Ft. Geoffrey Gurrumul Yunupingu & Dewayne Everettsmith}|3-wMbFntrTo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f1eb2a6f515c8c356e0fa0a62f9b87c4.mp3
Bright Spark|Head In The Sand|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3a4562d09be5294e7d10bcbece8bc238.mp3
Bring Me The Horizon|True Friends|jeQMuTf3B0E||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/bd309d69033af46cbdc52db5d5db4e87.mp3
Bring Me The Horizon|Throne|Ow_qI_F2ZJI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/dd3e18c8a277aba3e5924a174ff58ae7.mp3
Bring Me The Horizon|Avalanche|Yjg2b8D5S8Y||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/13d35d5147803b358105c72990bc1f87.mp3
Bring Me The Horizon|What You Need|VcoSJv6PIEA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5525f0c26d2847418ddb872b92a71c07.mp3
Bring Me The Horizon|Happy Song|GBRAnuT48qo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5710ae84cee6a0365cb11e381d582b09.mp3
Bring Me The Horizon|Doomed|sbZiSU2YoUI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/fb24847535e2f4ac330164bfe42e4f81.mp3
